name,log2FC,Pval,FDR,comparison,cell_type,label,diffaccessible,dalabel
ASIC4,0.0143992116998871,0.765931130331792,0.93406235406316,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TMEM198,-0.110421475015866,0.00644455996992466,0.098540672323007,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CHPF,-0.111387343221462,0.00919566275859342,0.120995562613071,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR3132,0.0096474209822358,0.755079658100127,0.931141709828267,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
OBSL1,0.0202231051149695,0.579642307818228,0.861526448755644,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
INHA,-0.00482598133517968,0.770446366479041,0.936530709548535,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STK11IP,-0.041771957518026,0.405078228464308,0.762511259763714,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC4A3,0.0069187242242522,0.990682949668954,0.997164519042732,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4268,-0.0591829540899468,0.0327114810250896,0.241057339904861,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EPHA4,-0.0860399862112333,0.000130933960917159,0.00784035694114723,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ACSL3,0.0218624296933783,0.289497468358677,0.672718203996178,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KCNE4,-0.0687542797454391,0.0116912754444281,0.139847792397465,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SCG2,-0.0386057211409372,0.213904294807875,0.597939250830408,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SERPINE2,0.0781748763598234,0.00975047620735335,0.125488754277392,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CUL3,-0.0478850689898693,0.106405656294032,0.440056477642813,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DOCK10,0.00910729649970087,0.617592589508978,0.878885142321016,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IRS1,0.0159214150404464,0.442407544031175,0.783854658016509,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR5703,0.0547075561789847,0.156931558071624,0.520821765592344,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PID1,0.122044694552081,0.0016122278980385,0.0422810145755245,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,PID1
DNER,-0.000513636705616758,0.196594949611748,0.576018018200258,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRIP12,-0.0238740365814811,0.594363866842045,0.868318286109635,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CAB39,0.0317195868609903,0.410892348914535,0.765642674748582,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ITM2C,-0.0279114590141812,0.273002720243046,0.659745578161058,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
C2orf72,0.000517666442719553,0.613928179683837,0.877416292245014,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PSMD1,-0.0117366191671918,0.743662463039926,0.927679210588791,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ARMC9,0.0460426434366637,0.045960905805257,0.291815274954013,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4777,0.0759575293422314,0.0248151999545063,0.208882154499211,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
B3GNT7,0.0223997640676627,0.21382993590179,0.597939250830408,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NCL,-0.0191827440690197,0.608399282872966,0.874765324044523,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD82,-0.0642744559283316,0.148109906906113,0.508619185803958,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC00471,0.0413037509218623,0.359148757286247,0.732447203535188,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TEX44,0.0298457305192901,0.280283802960699,0.665800691894872,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PTMA,-0.000272795329633328,0.719456596862642,0.919371629363402,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PDE6D,-0.0407872190714568,0.357401287467723,0.731632647778606,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
COPS7B,-0.0540852818471874,0.166440693189241,0.532439837457584,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DIS3L2,-0.0129190330787892,0.353040401725916,0.728914158378215,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ALPP,-0.0708576744747327,0.0309824098413165,0.235786985093733,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PRSS56,0.0514529283511565,0.361317875834988,0.733640357025356,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR5001,-0.08823250873268,0.144604352000715,0.502796773298731,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EFHD1,-0.0154391656819783,0.321914332437919,0.701950136148973,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GIGYF2,-0.00308725011589942,0.828055253952519,0.954640597132256,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORC,0.0925237252593483,0.0975802965553835,0.42235704404365,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NGEF,-0.0242754315493134,0.168423845718738,0.536917461859099,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
INPP5D,0.0256334876917399,0.73318471720691,0.924104760785114,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DGKD,0.0654220984034056,0.0813299303608062,0.384194327874877,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ARL4C,-0.00770743822648548,0.625976514643004,0.881313742338035,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SH3BP4,0.038437919208945,0.115913223989797,0.456451483280994,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AGAP1,0.0535200091474294,0.0130453560098717,0.148411331170327,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AGAP1-IT1,0.0327525630334779,0.537189319013976,0.841320526281855,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GBX2,-0.0353002832573978,0.219357737239248,0.602261628326024,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IQCA1,0.00205880806263837,0.383449046193476,0.74833318768904,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ACKR3,-0.0519558315761676,0.0343133611299579,0.248184705421794,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LRRFIP1,0.0857400938170915,0.00154515850012132,0.0419819599792358,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RAMP1,0.0915937111460281,0.0424316336871418,0.278971950605798,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UBE2F,0.0427982228087322,0.309950730869884,0.691078185520776,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UBE2F-SCLY,0.0240533400575973,0.428395614630243,0.775519651004669,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HES6,0.05116527245794,0.224730725441785,0.607708830291469,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PER2,-0.0737076193916603,0.0155059949190808,0.162946397037651,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRAF3IP1,0.0107248276630633,0.847853572993092,0.962360740761415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ASB1,-0.0379819698246773,0.40004362131163,0.759086229353561,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HDAC4,0.039883634365737,0.0150279789551433,0.160383980311028,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4441,0.0410807865064964,0.30317317526151,0.683357721104481,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4269,0.0452406397562217,0.114287606039903,0.453865857266001,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR2467,0.0294735222089616,0.371410804494921,0.739752253232197,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC150935,0.196503188472802,5.87905125002271e-09,2.55610923914031e-06,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,LOC150935
MIR4786,0.156403748946922,0.000396583388262041,0.0170207462773408,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,MIR4786
NDUFA10,0.0874347354564555,0.0451631559861585,0.288766982008686,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
COPS9,-0.0860783147023454,0.0135326262887537,0.152051980772514,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
OTOS,-0.0110394988206501,0.392234402584338,0.75292077665029,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GPC1,0.0353717364178491,0.0316981980711194,0.237598441755913,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC100130449,-0.00461466940360274,0.814717244556605,0.949886026065763,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR149,0.0228473611846062,0.326602580746713,0.705862504315351,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANKMY1,-0.028152827680556,0.410348090746421,0.765146542506845,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DUSP28,-0.0305615978353452,0.774346683969429,0.937921135902839,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RNPEPL1,-0.0139106719803911,0.919886143039328,0.979748794375683,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CAPN10,-0.0731188314733329,0.11881045350784,0.460024840039052,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GPR35,-0.0218633168561357,0.572846685951852,0.857940221584322,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CAPN10-DT,-0.0343266402627357,0.387507064975871,0.750186096397305,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KIF1A,0.027334624232855,0.970621939085471,0.992290306688035,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC200772,0.0485896786114149,0.0347108317127785,0.249539695826694,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNED1,0.0456351366639534,0.134135534481797,0.486600274783593,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PASK,-0.0141968948598139,0.701797933408296,0.912469249881308,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ANO7,0.042068396994643,0.320017404558931,0.699771380751729,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HDLBP,-0.0193563733951607,0.701421228345173,0.912358517618591,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SEPT2,-0.00268772842366309,0.801285125724049,0.944138556158843,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FARP2,0.0144893309695401,0.437927477181578,0.782744842569133,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STK25,-0.0424970891801532,0.243044203968614,0.629159212965608,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
THAP4,-0.0576832368630339,0.0512781617386271,0.308347334567812,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ATG4B,-0.0398552322412124,0.27883494862733,0.66552028705962,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DTYMK,-0.0627725517511225,0.192361202691868,0.571440268846426,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ING5,0.0259937422687829,0.379294940055199,0.745435998969348,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
D2HGDH,0.112447851844187,0.0032996485768108,0.0645723791939492,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NEU4,0.187592275105665,5.38420433217368e-05,0.0039300761548713,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,NEU4
PDCD1,0.131772705746245,0.0124676528441913,0.144853197785915,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC01237,0.00916612580810046,0.899890707068784,0.976018511256476,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZCCHC3,-0.00426721602104406,0.798550356805031,0.943243983941685,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NRSN2-AS1,-0.00603276493316884,0.671483767471256,0.901302958648585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SOX12,0.00838864672044993,0.87621723888518,0.970599671328017,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NRSN2,-0.0915060747312607,0.0124718603293673,0.144853197785915,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RBCK1,0.0461904535521952,0.287002783309843,0.671980293396962,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TBC1D20,-0.0267055594840769,0.421196436697838,0.772270694348804,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CSNK2A1,-0.00235810616590259,0.471850038333915,0.79969785881262,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TCF15,0.178147053393205,0.00159190259955342,0.0422810145755245,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,TCF15
SRXN1,0.0514347103454697,0.390704646958424,0.752243127534305,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SCRT2,0.138345896701015,0.00495341730465879,0.0833133099465231,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC52A3,0.149986653404106,0.00747314084049746,0.107268046844996,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FAM110A,-0.0233108491100662,0.346863060733569,0.72353579627361,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PSMF1,0.0421631630893558,0.636501108332945,0.884041001944698,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNPH,0.131907845156426,0.0432612316770585,0.282429274805366,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SDCBP2,0.0394788527432363,0.735215526777897,0.924750040637192,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FKBP1A-SDCBP2,0.0612048459408591,0.151324642910507,0.512387686836751,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SDCBP2-AS1,0.067262419587385,0.223629564483506,0.60669984938553,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR6869,0.00873354494153163,0.968028498467832,0.992133265775578,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SIRPA,-0.00434148165814658,0.13525430481422,0.48828268886,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STK35,0.0244163355159064,0.903158104566394,0.976018511256476,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF343,-0.0151586530996657,0.672897735589527,0.901302958648585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NOP56,0.0362462327633062,0.381162015081652,0.746335959466134,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR1292,0.0457019305830019,0.304329257080171,0.684501252991837,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD110,0.0554756022138563,0.224114344477393,0.607191396579227,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORA51,0.0580587508073733,0.201828480961579,0.582573658602462,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD86,0.0408100247815362,0.34757427452967,0.724156893020734,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD56,0.0464322750320761,0.299953106330464,0.680479194634069,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORD57,0.0378012003852275,0.391409935044059,0.752318747705691,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EBF4,0.105851997216279,0.00406848216882559,0.073571106127045,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PCED1A,-0.0107612532338357,0.791149023885164,0.941880846888168,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
VPS16,0.0203662604871584,0.900527492674948,0.976018511256476,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PTPRA,0.0178877705941148,0.884388172222347,0.971674142183261,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GNRH2,-0.0645720289407793,0.104750854408944,0.437666075174376,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MRPS26,-0.0249510947514044,0.331529766753982,0.709144807928803,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UBOX5,0.0556405662008603,0.427580451598703,0.775304535990395,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LZTS3,0.0235478024240677,0.846724844057451,0.962360740761415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DDRGK1,0.0519928055443402,0.297257529807176,0.679214887187974,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
